TAD 1	Chr: 2L	EpiClass: Active
	FBgn0032949	19932
	FBgn0016919	5
	FBgn0032955	1821
	FBgn0022893	120091
	FBgn0023416	2207
END

TAD 218	Chr: 2L	EpiClass: Active
	FBgn0032956	6363
	FBgn0032957	3172
	FBgn0000559	87882
	FBgn0065100	2
END

TAD 219	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0051619	7202
	FBgn0086779	2977
	FBgn0032961	11638
END

TAD 220	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0051612	85
	FBgn0032964	5
	FBgn0003866	1344
	FBgn0032965	5
END

TAD 221	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0032966	0
	FBgn0032967	2
	FBgn0051600	0
	FBgn0032968	0
	FBgn0032969	0
	FBgn0051693	0
	FBgn0053987	0
	FBgn0028979	0
	FBgn0084001	104
	FBgn0051601	38
	FBgn0085202	0
	FBgn0051700	0
	FBgn0051702	0
	FBgn0032971	0
	FBgn0051703	0
	FBgn0040519	2
	FBgn0032972	22
	FBgn0032973	7
END

TAD 222	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0032974	2891
	FBgn0025674	3205
	FBgn0032976	2567
	FBgn0083973	4
	FBgn0032978	6
	FBgn0032979	2854
END

TAD 223	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0032981	6
	FBgn0259683	6
	FBgn0042701	None
END

TAD 224	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0032986	1692
	FBgn0032987	29736
	FBgn0032988	1946
END

TAD 225	Chr: 2L	EpiClass: HP1_centromeric
	FBgn0039972	902
	FBgn0064225	48096
	FBgn0040009	1173
	FBgn0040010	2342
	FBgn0040011	2148
END

TAD 226	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0040849	7
END

TAD 227	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0013348	11
END

TAD 228	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0033005	2199
	FBgn0026238	3455
	FBgn0033010	2052
	FBgn0053554	3932
END

TAD 229	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0033015	2538
	FBgn0040295	4751
	FBgn0033017	1549
	FBgn0033019	981
	FBgn0050441	10
	FBgn0033020	96
	FBgn0033021	6279
	FBgn0259247	290
	FBgn0050440	0
	FBgn0050438	52
	FBgn0033027	0
	FBgn0039969	2166
	FBgn0039970	1668
	FBgn0033028	2441
	FBgn0027507	1908
	FBgn0033029	5025
END

TAD 230	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0033031	15
	FBgn0033032	755
	FBgn0033033	1610
	FBgn0259979	5654
END

TAD 231	Chr: 2R	EpiClass: PcG
	FBgn0259978	4320
	FBgn0000099	33262
END

TAD 232	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0022288	4564
	FBgn0085229	3200
	FBgn0033038	8157
	FBgn0033039	13813
	FBgn0025693	1576
	FBgn0033041	0
	FBgn0033042	2
	FBgn0033043	0
	FBgn0085414	0
	FBgn0033045	1
	FBgn0033046	9
	FBgn0033047	0
	FBgn0033048	0
	FBgn0025458	1982
	FBgn0002774	1543
END

TAD 233	Chr: 2R	EpiClass: Active
	FBgn0033051	452
	FBgn0033052	2353
	FBgn0033054	9
	FBgn0033055	1405
	FBgn0085240	1
	FBgn0085241	0
	FBgn0033058	0
	FBgn0033056	4
	FBgn0033059	788
	FBgn0033060	196
	FBgn0033061	10
	FBgn0033062	3145
END

TAD 234	Chr: 2R	EpiClass: HP1_centromeric
	FBgn0000546	939
	FBgn0033063	3
	FBgn0011958	0
	FBgn0011891	0
	FBgn0011938	0
	FBgn0011937	0
	FBgn0011936	0
	FBgn0011957	2
	FBgn0011933	0
	FBgn0011932	0
	FBgn0011931	1
	FBgn0011889	1
	FBgn0011888	2
	FBgn0011887	0
	FBgn0011880	0
	FBgn0011956	0
	FBgn0011890	0
	FBgn0050316	0
	FBgn0033065	109
	FBgn0011955	1
	FBgn0040502	0
	FBgn0033067	0
	FBgn0033068	7
	FBgn0011935	0
	FBgn0011934	0
	FBgn0050432	0
	FBgn0033069	5
	FBgn0050431	8
	FBgn0033072	8
	FBgn0021847	915
	FBgn0033073	4660
	FBgn0033074	8
	FBgn0033075	875
	FBgn0086655	700
	FBgn0033076	0
	FBgn0040673	0
END

TAD 235	Chr: 2R	EpiClass: Active
	FBgn0053919	10
	FBgn0004145	46436
END

TAD 236	Chr: 2R	EpiClass: Active
	FBgn0026761	4299
	FBgn0042085	5206
	FBgn0033079	3060
	FBgn0029131	966
	FBgn0050443	1185
	FBgn0033081	6912
	FBgn0013732	868
	FBgn0033083	3695
	FBgn0000054	1744
	FBgn0033085	893
	FBgn0033086	536
END

TAD 237	Chr: 2R	EpiClass: Active
	FBgn0033087	655
	FBgn0033088	802
	FBgn0033089	456
	FBgn0033092	542
	FBgn0259977	79
	FBgn0033090	14
	FBgn0050446	20
	FBgn0033093	605
	FBgn0259483	3836
	FBgn0014009	5329
	FBgn0033095	1980
	FBgn0033096	0
	FBgn0033097	2
	FBgn0010482	100
	FBgn0028579	1376
	FBgn0042083	1762
	FBgn0027066	15321
	FBgn0033100	1044
	FBgn0033101	4176
END

TAD 238	Chr: 2R	EpiClass: Null
	FBgn0085421	177
	FBgn0000473	47
	FBgn0014028	4997
	FBgn0033104	581
END

TAD 239	Chr: 2R	EpiClass: Null
	FBgn0022224	683
	FBgn0028954	2854
	FBgn0033107	731
	FBgn0033108	17
	FBgn0085244	0
	FBgn0040674	0
	FBgn0033109	3726
	FBgn0033110	36
	FBgn0028985	984
	FBgn0033112	15
	FBgn0033113	981
	FBgn0028988	145
	FBgn0033115	106
	FBgn0050158	0
	FBgn0033117	802
	FBgn0053558	805
	FBgn0066293	0
	FBgn0066292	0
	FBgn0011892	0
	FBgn0011893	1
	FBgn0011894	0
	FBgn0011895	0
	FBgn0053348	0
	FBgn0053349	0
	FBgn0033121	657
	FBgn0050157	119
	FBgn0022960	1399
	FBgn0050156	47
	FBgn0033122	913
	FBgn0029508	88
	FBgn0050159	1229
	FBgn0042086	0
	FBgn0050160	0
	FBgn0033124	4
	FBgn0029507	174
	FBgn0029506	3553
END

TAD 240	Chr: 2R	EpiClass: Active
	FBgn0033127	1590
	FBgn0033128	4
	FBgn0033129	0
	FBgn0033130	3
	FBgn0053914	0
	FBgn0033131	0
	FBgn0033132	21
	FBgn0033133	0
	FBgn0033134	48
	FBgn0016032	786
	FBgn0033135	2
	FBgn0033136	6
	FBgn0033137	16
	FBgn0027558	979
	FBgn0033138	0
	FBgn0033139	0
	FBgn0033140	0
END

TAD 241	Chr: 2R	EpiClass: Null
	FBgn0050298	0
	FBgn0050299	0
	FBgn0033141	0
	FBgn0028642	5
	FBgn0033142	3
	FBgn0015038	0
	FBgn0015039	0
	FBgn0024294	0
	FBgn0033145	0
	FBgn0003090	6
	FBgn0024293	0
	FBgn0044011	0
	FBgn0002930	5
	FBgn0033149	0
	FBgn0053140	0
	FBgn0050385	0
	FBgn0050384	0
	FBgn0026389	0
	FBgn0026602	301
	FBgn0033153	563
	FBgn0033154	6
	FBgn0033155	2010
	FBgn0033156	5038
	FBgn0003174	6
	FBgn0033158	0
	FBgn0033159	1762
	FBgn0000352	2073
END

TAD 242	Chr: 2R	EpiClass: PcG
	FBgn0033160	2656
	FBgn0041243	42
	FBgn0033162	2472
	FBgn0033166	1625
	FBgn0033164	0
	FBgn0033165	3
	FBgn0033167	0
	FBgn0003460	0
	FBgn0033168	0
	FBgn0033169	751
	FBgn0033170	16
	FBgn0040513	83
	FBgn0050503	191
	FBgn0050502	146
	FBgn0033174	485
	FBgn0025885	9049
	FBgn0033177	1449
	FBgn0033178	1143
	FBgn0033179	3618
	FBgn0010548	1865
	FBgn0259745	2011
	FBgn0033182	594
	FBgn0033183	2471
	FBgn0015929	2733
	FBgn0015933	1875
	FBgn0033184	592
	FBgn0025185	379
	FBgn0033185	801
	FBgn0033186	124
	FBgn0033187	658
	FBgn0022772	1195
	FBgn0033188	3683
	FBgn0033189	4474
	FBgn0033190	60
	FBgn0033191	1222
END

TAD 243	Chr: 2R	EpiClass: Active
	FBgn0033192	3
	FBgn0050499	1418
	FBgn0004132	1538
	FBgn0033194	3067
	FBgn0004133	1210
	FBgn0033195	164
	FBgn0004243	6755
END

TAD 244	Chr: 2R	EpiClass: Active
	FBgn0033196	181
	FBgn0050492	23
	FBgn0027604	6
	FBgn0033199	567
	FBgn0028687	4976
	FBgn0050491	178
	FBgn0050495	46
	FBgn0033202	0
	FBgn0033203	0
	FBgn0033204	806
	FBgn0033205	2344
	FBgn0033206	624
	FBgn0033207	1
	FBgn0033208	278
	FBgn0033209	891
	FBgn0033210	740
	FBgn0033212	3705
	FBgn0050493	504
	FBgn0050496	368
	FBgn0003733	282
	FBgn0085245	25
	FBgn0033214	59
	FBgn0033215	0
	FBgn0033216	0
	FBgn0042135	1234
END

TAD 245	Chr: 2R	EpiClass: Active
	FBgn0050497	3883
	FBgn0000337	16
END

TAD 246	Chr: 2R	EpiClass: Active
	FBgn0015614	3131
	FBgn0033221	12
	FBgn0033222	0
	FBgn0001091	8700
	FBgn0002891	1348
	FBgn0033224	2655
	FBgn0003317	1362
	FBgn0033225	1031
	FBgn0033226	2740
	FBgn0029093	10169
	FBgn0050383	153
	FBgn0003082	1603
	FBgn0026781	19
END

TAD 247	Chr: 2R	EpiClass: Null
	FBgn0042173	19
	FBgn0050382	50
	FBgn0033229	15
	FBgn0040780	827
	FBgn0085390	41
	FBgn0050377	4
	FBgn0033232	666
END

TAD 248	Chr: 2R	EpiClass: Active
	FBgn0015509	3690
	FBgn0026393	250
	FBgn0033233	419
	FBgn0033234	75
	FBgn0050381	107
	FBgn0023171	1163
	FBgn0026722	941
	FBgn0033235	1915
	FBgn0050380	6
	FBgn0050379	0
END

TAD 249	Chr: 2R	EpiClass: Null
	FBgn0033236	1147
	FBgn0085459	36
	FBgn0085460	76
	FBgn0033238	0
	FBgn0050378	2
	FBgn0033240	215
END

TAD 250	Chr: 2R	EpiClass: Active
	FBgn0033241	2329
	FBgn0026361	1100
	FBgn0027548	1947
	FBgn0033243	19
	FBgn0033244	1574
	FBgn0027054	1091
	FBgn0033246	8030
	FBgn0033247	1163
END

TAD 251	Chr: 2R	EpiClass: PcG
	FBgn0033248	0
	FBgn0027788	0
	FBgn0033249	0
	FBgn0013307	0
	FBgn0013308	0
	FBgn0033250	0
END

TAD 252	Chr: 2R	EpiClass: PcG
	FBgn0025360	0
	FBgn0033252	0
	FBgn0040778	32
END

TAD 253	Chr: 2R	EpiClass: Active
	FBgn0020279	14787
	FBgn0021814	1617
	FBgn0025469	419
	FBgn0028563	1037
	FBgn0028562	12
	FBgn0028561	8
	FBgn0033257	32
	FBgn0033258	132
	FBgn0033259	1288
	FBgn0033260	2933
	FBgn0033261	579
	FBgn0050372	2986
	FBgn0033264	1421
	FBgn0033265	507
	FBgn0033266	905
	FBgn0033267	645
	FBgn0005648	4533
	FBgn0033268	15
	FBgn0033269	2821
	FBgn0010504	1036
END

TAD 254	Chr: 2R	EpiClass: Active
	FBgn0050374	2
	FBgn0050297	0
	FBgn0033271	25
	FBgn0033272	1224
	FBgn0050373	746
	FBgn0021995	2724
	FBgn0086021	0
	FBgn0033273	845
	FBgn0011659	802
	FBgn0033274	297
END

TAD 255	Chr: 2R	EpiClass: Null
	FBgn0033275	2
	FBgn0053087	4366
	FBgn0085246	0
	FBgn0010109	0
	FBgn0013726	8656
	FBgn0033277	9
	FBgn0050369	0
	FBgn0033278	2
	FBgn0033279	0
	FBgn0033280	0
	FBgn0050376	0
	FBgn0063356	0
	FBgn0050375	0
	FBgn0050371	0
	FBgn0067713	0
	FBgn0033282	9
	FBgn0033283	4
	FBgn0050365	4
	FBgn0050364	2
	FBgn0250827	0
	FBgn0050363	0
	FBgn0050366	2
	FBgn0050362	1
	FBgn0033285	6
	FBgn0033286	4
	FBgn0033287	2
	FBgn0033288	22
	FBgn0033289	0
	FBgn0028836	793
	FBgn0002531	0
	FBgn0011812	None
	FBgn0002533	3
	FBgn0002534	4
	FBgn0002535	7
	FBgn0033292	3
	FBgn0014469	276
	FBgn0015034	21
	FBgn0002570	0
	FBgn0002569	3
	FBgn0002571	0
	FBgn0033294	0
	FBgn0050359	220
	FBgn0050360	0
	FBgn0033296	0
	FBgn0033297	0
	FBgn0050361	4
	FBgn0033301	2
	FBgn0033302	37
	FBgn0033303	None
	FBgn0033304	14
	FBgn0259226	46
	FBgn0033307	0
	FBgn0033308	17
	FBgn0033309	1221
END

TAD 256	Chr: 2R	EpiClass: Active
	FBgn0033310	686
	FBgn0033312	5
	FBgn0033313	3724
	FBgn0022027	884
	FBgn0033315	297
	FBgn0033316	833
	FBgn0033317	2419
END

TAD 257	Chr: 2R	EpiClass: PcG
	FBgn0003892	1830
END

TAD 258	Chr: 2R	EpiClass: Active
	FBgn0010609	6802
	FBgn0050354	2
	FBgn0050355	5
	FBgn0011906	0
	FBgn0001285	0
	FBgn0033320	8
	FBgn0033321	8
	FBgn0033322	3
	FBgn0033323	0
	FBgn0033324	0
	FBgn0043576	0
	FBgn0033326	0
	FBgn0033327	0
	FBgn0043575	18
	FBgn0040777	4413
	FBgn0050357	193
	FBgn0005695	409
	FBgn0050356	8
	FBgn0086784	1378
END

TAD 259	Chr: 2R	EpiClass: Null
	FBgn0027585	9
	FBgn0033330	0
	FBgn0024189	9
	FBgn0050350	0
	FBgn0011286	13
	FBgn0033337	286
END

TAD 260	Chr: 2R	EpiClass: Active
	FBgn0021825	2996
	FBgn0033339	4753
	FBgn0027513	324
	FBgn0033340	1175
	FBgn0033341	1017
	FBgn0004921	9415
	FBgn0033342	11363
	FBgn0050349	2836
	FBgn0033344	12
	FBgn0003074	3057
	FBgn0002552	1618
	FBgn0085248	0
	FBgn0033347	49
	FBgn0033348	367
	FBgn0033349	1975
	FBgn0033350	901
	FBgn0033351	1766
	FBgn0033352	3502
	FBgn0033353	26
	FBgn0033354	1387
	FBgn0033355	3
	FBgn0027607	4042
	FBgn0033356	1397
	FBgn0053199	1195
END

TAD 261	Chr: 2R	EpiClass: Null
	FBgn0033357	2086
	FBgn0011300	3236
	FBgn0033358	0
	FBgn0033359	106
	FBgn0085379	4
	FBgn0033362	0
	FBgn0033363	0
	FBgn0033364	0
	FBgn0033365	5
	FBgn0033366	100
	FBgn0033367	262
	FBgn0033368	186
	FBgn0033369	0
	FBgn0011746	4
	FBgn0025709	12
	FBgn0033371	28
	FBgn0033372	352
	FBgn0010220	865
	FBgn0033373	796
	FBgn0033374	998
	FBgn0083124	589
END

TAD 262	Chr: 2R	EpiClass: Active
	FBgn0082981	3
	FBgn0086672	3
	FBgn0082928	5
	FBgn0082943	1
	FBgn0082942	1
	FBgn0082927	2
	FBgn0033375	244
	FBgn0086603	6
	FBgn0033376	557
	FBgn0015838	3101
	FBgn0033377	2239
	FBgn0033378	2071
	FBgn0033379	1410
	FBgn0033380	739
	FBgn0003612	2195
	FBgn0033381	470
	FBgn0027561	3938
	FBgn0033382	486
	FBgn0033383	1740
END

TAD 263	Chr: 2R	EpiClass: Active
	FBgn0028955	103
	FBgn0086656	3062
	FBgn0050342	706
	FBgn0050344	1281
	FBgn0050345	15
	FBgn0033387	342
	FBgn0033388	431
	FBgn0033389	77
	FBgn0259728	173
	FBgn0015477	4467
	FBgn0002567	34
	FBgn0033391	2512
END

TAD 264	Chr: 2R	EpiClass: PcG
	FBgn0015561	0
	FBgn0033392	154
	FBgn0033393	4523
	FBgn0010114	7
	FBgn0033395	4
	FBgn0015037	4
	FBgn0033397	41
	FBgn0050343	155
	FBgn0020621	2690
	FBgn0083977	14
	FBgn0033400	939
	FBgn0033401	985
	FBgn0026326	1103
	FBgn0028408	14
	FBgn0033402	874
	FBgn0033403	0
	FBgn0033404	0
	FBgn0040775	0
	FBgn0033405	0
	FBgn0010549	10
	FBgn0033408	4
	FBgn0028473	12623
	FBgn0016970	191
	FBgn0053774	602
END

TAD 265	Chr: 2R	EpiClass: Active
	FBgn0016078	845
	FBgn0041087	144
	FBgn0033412	0
	FBgn0033413	1670
END

TAD 266	Chr: 2R	EpiClass: Active
	FBgn0017558	1065
	FBgn0029092	6916
END

TAD 267	Chr: 2R	EpiClass: Null
	FBgn0259234	628
	FBgn0053758	0
	FBgn0053757	0
	FBgn0004360	0
	FBgn0259246	32
END

TAD 268	Chr: 2R	EpiClass: Active
	FBgn0033421	659
	FBgn0046827	1
	FBgn0033422	23
	FBgn0033423	25
	FBgn0085436	9501
	FBgn0033426	559
	FBgn0033427	366
	FBgn0033428	1310
	FBgn0033429	273
	FBgn0025286	27018
	FBgn0033432	260
	FBgn0033431	1292
	FBgn0010342	2327
	FBgn0085393	827
END

TAD 269	Chr: 2R	EpiClass: Null
	FBgn0050338	80
	FBgn0033434	1706
	FBgn0050340	171
	FBgn0050339	347
	FBgn0050000	1524
	FBgn0050005	548
	FBgn0033437	128
	FBgn0033438	1465
	FBgn0067697	0
	FBgn0011921	1
	FBgn0023143	15630
END

TAD 270	Chr: 2R	EpiClass: Null
	FBgn0050002	0
	FBgn0033439	0
	FBgn0033440	2
	FBgn0010316	1519
	FBgn0259678	11
	FBgn0053800	7
	FBgn0005614	396
	FBgn0033442	20
	FBgn0027589	3
	FBgn0033443	0
	FBgn0033446	76
	FBgn0040092	0
	FBgn0040093	0
	FBgn0054033	2
END

TAD 271	Chr: 2R	EpiClass: Active
	FBgn0050001	329
	FBgn0033447	0
	FBgn0033448	8
	FBgn0033449	250
	FBgn0033450	168
	FBgn0033451	811
	FBgn0033452	1217
	FBgn0033453	1677
	FBgn0023180	485
	FBgn0023175	3792
	FBgn0033454	1705
	FBgn0027580	6837
	FBgn0050010	117
END

TAD 272	Chr: 2R	EpiClass: Active
	FBgn0011241	293
	FBgn0033457	533
	FBgn0033458	27
	FBgn0033459	126
	FBgn0033460	4161
	FBgn0033463	3634
	FBgn0033461	5
	FBgn0050008	35
	FBgn0050007	1247
	FBgn0033464	100
	FBgn0000715	0
	FBgn0033465	1616
	FBgn0011656	809
END

TAD 273	Chr: 2R	EpiClass: PcG
	FBgn0033467	147
	FBgn0033466	771
	FBgn0033468	1319
	FBgn0033469	6
	FBgn0027619	2208
	FBgn0033471	902
	FBgn0000606	0
	FBgn0024923	11082
	FBgn0022382	150
END

TAD 274	Chr: 2R	EpiClass: Active
	FBgn0033473	1545
	FBgn0033474	1895
	FBgn0033475	1041
	FBgn0033476	4470
	FBgn0085249	28
END

TAD 275	Chr: 2R	EpiClass: Active
	FBgn0040773	3817
	FBgn0033477	3571
	FBgn0033478	143
	FBgn0010385	0
	FBgn0033479	292
	FBgn0033480	549
	FBgn0013435	157
	FBgn0033481	11
	FBgn0033482	2397
	FBgn0033483	3837
	FBgn0028560	2
	FBgn0033484	24
	FBgn0001291	1922
	FBgn0033485	1358
END

TAD 276	Chr: 2R	EpiClass: Active
	FBgn0004907	30922
	FBgn0003071	991
	FBgn0033486	1718
	FBgn0010531	587
END

TAD 277	Chr: 2R	EpiClass: Null
	FBgn0050011	5496
	FBgn0033490	0
	FBgn0026388	0
	FBgn0033491	527
	FBgn0033494	88
	FBgn0033495	571
	FBgn0085250	0
	FBgn0000448	0
	FBgn0033497	0
	FBgn0005619	3
	FBgn0033498	0
	FBgn0033499	0
	FBgn0033500	0
	FBgn0003660	3639
	FBgn0033501	0
	FBgn0050009	5
	FBgn0033502	94
	FBgn0033504	912
	FBgn0028426	713
	FBgn0033507	882
	FBgn0033508	3
	FBgn0026403	9
	FBgn0250822	0
	FBgn0085392	317
	FBgn0250840	3
	FBgn0033512	0
	FBgn0033513	0
	FBgn0041242	0
	FBgn0033515	0
	FBgn0033516	0
	FBgn0053477	0
	FBgn0053476	0
	FBgn0053475	3
	FBgn0033517	32
	FBgn0033518	839
	FBgn0033519	894
	FBgn0053474	60
	FBgn0033520	267
	FBgn0033521	26
END

TAD 278	Chr: 2R	EpiClass: Active
	FBgn0250861	3673
	FBgn0033523	350
	FBgn0001122	1121
	FBgn0033524	10
	FBgn0033526	666
	FBgn0033527	165
	FBgn0027842	2879
END

TAD 279	Chr: 2R	EpiClass: Null
	FBgn0033528	955
	FBgn0033529	2526
	FBgn0005630	10235
	FBgn0004399	2401
END

TAD 280	Chr: 2R	EpiClass: Null
	FBgn0033538	776
	FBgn0033539	1193
	FBgn0033540	471
	FBgn0033541	11
	FBgn0024836	13
	FBgn0005586	18
	FBgn0033542	2
	FBgn0033543	151
	FBgn0033544	1549
	FBgn0024956	1422
	FBgn0053144	684
	FBgn0050018	0
	FBgn0027499	569
END

TAD 281	Chr: 2R	EpiClass: Active
	FBgn0033547	329
	FBgn0033548	872
	FBgn0033549	206
	FBgn0033550	358
	FBgn0033551	1559
	FBgn0086898	399
	FBgn0029134	4991
	FBgn0033554	190
	FBgn0033555	1970
	FBgn0033556	940
	FBgn0033557	1137
	FBgn0033558	405
	FBgn0027525	2267
	FBgn0050015	472
	FBgn0050017	3
END

TAD 282	Chr: 2R	EpiClass: Active
	FBgn0050016	15
	FBgn0033562	1779
	FBgn0010356	982
	FBgn0033564	379
	FBgn0061356	0
	FBgn0033566	690
	FBgn0050020	2113
	FBgn0017414	255
	FBgn0033569	365
	FBgn0033570	1373
	FBgn0033571	1020
END

TAD 283	Chr: 2R	EpiClass: Null
	FBgn0033572	0
	FBgn0033573	0
	FBgn0033574	0
	FBgn0040765	812
	FBgn0040766	1
	FBgn0050490	4
	FBgn0050489	37
	FBgn0053503	9
END

TAD 284	Chr: 2R	EpiClass: Null
	FBgn0033578	0
	FBgn0033579	25
	FBgn0033580	2
	FBgn0033581	2012
	FBgn0040764	0
END

TAD 285	Chr: 2R	EpiClass: Null
	FBgn0003396	3270
	FBgn0033582	0
	FBgn0037084	501
	FBgn0033584	244
END

TAD 286	Chr: 2R	EpiClass: Null
	FBgn0050021	8
	FBgn0033587	2
	FBgn0033588	0
	FBgn0033589	0
	FBgn0085252	0
	FBgn0033590	0
	FBgn0085253	0
	FBgn0033591	1
	FBgn0033592	1
	FBgn0033593	11
	FBgn0033594	2
	FBgn0085254	0
	FBgn0050029	None
	FBgn0085255	1
	FBgn0085256	3
	FBgn0026386	0
	FBgn0033597	0
	FBgn0033598	0
	FBgn0033599	0
	FBgn0033600	1
	FBgn0033601	0
	FBgn0033602	0
	FBgn0033603	0
	FBgn0010423	3
	FBgn0086519	0
	FBgn0033605	159
END

TAD 287	Chr: 2R	EpiClass: Active
	FBgn0041174	314
	FBgn0033607	851
	FBgn0033608	1949
	FBgn0033609	1335
	FBgn0033610	12
	FBgn0015582	333
	FBgn0050033	67
	FBgn0040763	34
	FBgn0259238	976
	FBgn0033615	799
	FBgn0033614	0
	FBgn0025373	969
END

TAD 288	Chr: 2R	EpiClass: Null
	FBgn0033616	234
	FBgn0016047	0
	FBgn0026385	0
	FBgn0003382	3
	FBgn0043470	0
	FBgn0043471	0
	FBgn0011556	1
	FBgn0011554	2
	FBgn0011555	3
	FBgn0003863	0
	FBgn0010425	0
	FBgn0010357	0
	FBgn0010359	0
	FBgn0050031	0
	FBgn0050025	0
	FBgn0010358	0
END

TAD 289	Chr: 2R	EpiClass: Null
	FBgn0033623	0
	FBgn0015001	58
	FBgn0011987	2
	FBgn0033624	1259
	FBgn0001276	235
	FBgn0024188	927
	FBgn0041241	61
	FBgn0033627	417
	FBgn0021795	7894
	FBgn0033628	0
	FBgn0033629	0
	FBgn0033631	4
	FBgn0082585	141
	FBgn0050022	513
	FBgn0050257	0
	FBgn0050506	0
	FBgn0033633	6
	FBgn0050026	0
	FBgn0054054	3
	FBgn0015872	32
	FBgn0040503	146
	FBgn0033635	35
	FBgn0053472	3
END

TAD 290	Chr: 2R	EpiClass: PcG
	FBgn0000581	5431
	FBgn0001269	0
	FBgn0050034	0
	FBgn0000577	0
	FBgn0033636	7897
	FBgn0082993	0
	FBgn0086658	0
	FBgn0086712	2663
END

TAD 291	Chr: 2R	EpiClass: Active
	FBgn0033638	1153
	FBgn0033639	965
END

TAD 292	Chr: 2R	EpiClass: Null
	FBgn0085257	286
	FBgn0050254	1
	FBgn0011915	0
	FBgn0044020	683
	FBgn0033640	0
	FBgn0011916	1
	FBgn0050035	337
	FBgn0033644	55
	FBgn0040491	11
	FBgn0033645	39
	FBgn0010516	3785
	FBgn0062449	497
	FBgn0053471	None
	FBgn0033648	19
	FBgn0033649	79
	FBgn0033650	0
	FBgn0033651	0
	FBgn0033652	3
	FBgn0033653	315
	FBgn0033654	25
	FBgn0259832	155
	FBgn0033656	1258
	FBgn0033657	30
	FBgn0013756	5895
	FBgn0085259	0
	FBgn0033658	3
	FBgn0033659	0
	FBgn0033661	3544
	FBgn0033662	240
	FBgn0033663	24566
	FBgn0000556	215571
	FBgn0015543	27
	FBgn0050038	553
	FBgn0033664	1976
	FBgn0033665	593
	FBgn0033667	4
	FBgn0033668	13
	FBgn0033669	3123
	FBgn0026573	1707
	FBgn0050036	0
	FBgn0050037	4
	FBgn0053145	721
	FBgn0011704	7868
	FBgn0085260	53
	FBgn0033672	950
	FBgn0033673	417
END

TAD 293	Chr: 2R	EpiClass: Active
	FBgn0004839	139
	FBgn0033674	18
	FBgn0259985	217
	FBgn0033676	2689
	FBgn0033677	456
	FBgn0010339	1751
	FBgn0004463	935
END

TAD 294	Chr: 2R	EpiClass: Null
	FBgn0024732	591
	FBgn0050039	3
	FBgn0028407	4
	FBgn0033679	0
	FBgn0033680	2
	FBgn0086677	0
	FBgn0033683	1165
END

TAD 295	Chr: 2R	EpiClass: Active
	FBgn0026176	358
	FBgn0027495	1199
	FBgn0033685	30
	FBgn0033686	263
	FBgn0027504	2536
	FBgn0033687	10
	FBgn0033688	8434
	FBgn0040759	0
	FBgn0085261	144
	FBgn0014184	13536
	FBgn0023167	2697
	FBgn0086607	3
	FBgn0067710	5
	FBgn0086606	4
	FBgn0067711	4
	FBgn0010621	14574
	FBgn0033690	441
	FBgn0033691	2442
	FBgn0033692	652
	FBgn0033693	224
	FBgn0053964	20
	FBgn0000426	1469
	FBgn0025454	12
	FBgn0033696	54
	FBgn0033697	20
	FBgn0033698	1443
	FBgn0033699	25861
	FBgn0083989	0
	FBgn0083988	2
END

TAD 296	Chr: 2R	EpiClass: Null
	FBgn0020377	0
	FBgn0033701	0
	FBgn0033702	7
	FBgn0033703	0
	FBgn0033704	0
	FBgn0033705	0
	FBgn0033706	53
	FBgn0000253	19953
	FBgn0085262	0
	FBgn0033707	3
	FBgn0033708	0
	FBgn0061197	0
	FBgn0033710	10
	FBgn0050203	4
	FBgn0050046	40
END

TAD 297	Chr: 2R	EpiClass: Active
	FBgn0033712	212
	FBgn0033713	613
	FBgn0033714	3208
	FBgn0050249	0
	FBgn0050250	0
	FBgn0050251	0
	FBgn0033715	970
	FBgn0011878	0
	FBgn0011877	None
	FBgn0054021	0
	FBgn0033716	528
END

TAD 298	Chr: 2R	EpiClass: Null
	FBgn0033717	3204
	FBgn0033718	1089
	FBgn0050047	66
	FBgn0050049	5
	FBgn0050043	0
	FBgn0053013	0
	FBgn0053012	0
	FBgn0033720	0
	FBgn0033721	0
	FBgn0050045	0
	FBgn0050042	0
	FBgn0033723	0
	FBgn0033724	58
	FBgn0033725	0
	FBgn0033726	0
	FBgn0033727	0
	FBgn0050048	0
	FBgn0033728	3
	FBgn0033729	0
	FBgn0033730	0
	FBgn0050050	0
	FBgn0053626	0
	FBgn0053627	0
	FBgn0033731	0
	FBgn0033732	0
	FBgn0033733	44
	FBgn0033734	979
	FBgn0033735	520
END

TAD 299	Chr: 2R	EpiClass: Active
	FBgn0033736	11
	FBgn0033737	836
